Sdoc_date_YYYYMMJJ,lien_type,I1_Id,I2_Id,I1_nom,I2_nom,Sdoc_Description_synthese,Sdoc_date_YYYYMM,Sdoc_date_YYYY,Sdoc_code_lieu_chantier,Sdoc_code_type_chantier_2
17110407,S---S,223,224,Menafoglio A. (223),Menafoglio A. (224),"17110407 - C1711_01_001 - (Cags-Cs): REP, Brunetta & Demonte - Forterresse - ",171104,1711,BR_DE,mil
17110407,S---S,223,275,Menafoglio A. (223),Pinchetti D. (275),"17110407 - C1711_01_001 - (Cags-Cs): REP, Brunetta & Demonte - Forterresse - ",171104,1711,BR_DE,mil
17110407,S---S,223,187,Menafoglio A. (223),Groppi C. (187),"17110407 - C1711_01_001 - (Cags-Cs): REP, Brunetta & Demonte - Forterresse - ",171104,1711,BR_DE,mil
17110407,S---S,224,275,Menafoglio A. (224),Pinchetti D. (275),"17110407 - C1711_01_001 - (Cags-Cs): REP, Brunetta & Demonte - Forterresse - ",171104,1711,BR_DE,mil
17110407,S---S,224,187,Menafoglio A. (224),Groppi C. (187),"17110407 - C1711_01_001 - (Cags-Cs): REP, Brunetta & Demonte - Forterresse - ",171104,1711,BR_DE,mil
17110407,S---S,275,187,Pinchetti D. (275),Groppi C. (187),"17110407 - C1711_01_001 - (Cags-Cs): REP, Brunetta & Demonte - Forterresse - ",171104,1711,BR_DE,mil
17110407,G-->S,243,223,Origone A.M. (243),Menafoglio A. (223),"17110407 - C1711_01_001 - (Cags-Cs): REP, Brunetta & Demonte - Forterresse - ",171104,1711,BR_DE,mil
17110407,G-->S,243,224,Origone A.M. (243),Menafoglio A. (224),"17110407 - C1711_01_001 - (Cags-Cs): REP, Brunetta & Demonte - Forterresse - ",171104,1711,BR_DE,mil
17110407,G-->S,243,275,Origone A.M. (243),Pinchetti D. (275),"17110407 - C1711_01_001 - (Cags-Cs): REP, Brunetta & Demonte - Forterresse - ",171104,1711,BR_DE,mil
17110407,G-->S,243,187,Origone A.M. (243),Groppi C. (187),"17110407 - C1711_01_001 - (Cags-Cs): REP, Brunetta & Demonte - Forterresse - ",171104,1711,BR_DE,mil
17110407,G-->S,384,223,Violino P.G. (384),Menafoglio A. (223),"17110407 - C1711_01_001 - (Cags-Cs): REP, Brunetta & Demonte - Forterresse - ",171104,1711,BR_DE,mil
17110407,G-->S,384,224,Violino P.G. (384),Menafoglio A. (224),"17110407 - C1711_01_001 - (Cags-Cs): REP, Brunetta & Demonte - Forterresse - ",171104,1711,BR_DE,mil
17110407,G-->S,384,275,Violino P.G. (384),Pinchetti D. (275),"17110407 - C1711_01_001 - (Cags-Cs): REP, Brunetta & Demonte - Forterresse - ",171104,1711,BR_DE,mil
17110407,G-->S,384,187,Violino P.G. (384),Groppi C. (187),"17110407 - C1711_01_001 - (Cags-Cs): REP, Brunetta & Demonte - Forterresse - ",171104,1711,BR_DE,mil
17110407,G---G,243,384,Origone A.M. (243),Violino P.G. (384),"17110407 - C1711_01_001 - (Cags-Cs): REP, Brunetta & Demonte - Forterresse - ",171104,1711,BR_DE,mil
17110507,S---S,40,159,Bertinello P. (40),Gallo G.F. (159),"17110507 - C1711_01_008 - (Dags-Ds): DIV, Valenza & Alessandria - ",171105,1711,VAL_AL,np
17110507,S---S,40,20,Bertinello P. (40),Baietto D. (20),"17110507 - C1711_01_008 - (Dags-Ds): DIV, Valenza & Alessandria - ",171105,1711,VAL_AL,np
17110507,S---S,40,39,Bertinello P. (40),Berti G.B. (39),"17110507 - C1711_01_008 - (Dags-Ds): DIV, Valenza & Alessandria - ",171105,1711,VAL_AL,np
17110507,S---S,159,20,Gallo G.F. (159),Baietto D. (20),"17110507 - C1711_01_008 - (Dags-Ds): DIV, Valenza & Alessandria - ",171105,1711,VAL_AL,np
17110507,S---S,159,39,Gallo G.F. (159),Berti G.B. (39),"17110507 - C1711_01_008 - (Dags-Ds): DIV, Valenza & Alessandria - ",171105,1711,VAL_AL,np
17110507,S---S,20,39,Baietto D. (20),Berti G.B. (39),"17110507 - C1711_01_008 - (Dags-Ds): DIV, Valenza & Alessandria - ",171105,1711,VAL_AL,np
17110516,G-->S,249,250,Paron F. (249),Parone C. (250),"17110516 - C1711_01_012 - (Cags-Cs): DIV, ponts_de_bateaux - ",171105,1711,np,mil
17110516,G-->S,383,250,Vietto A. (383),Parone C. (250),"17110516 - C1711_01_012 - (Cags-Cs): DIV, ponts_de_bateaux - ",171105,1711,np,mil
17110516,G---G,249,383,Paron F. (249),Vietto A. (383),"17110516 - C1711_01_012 - (Cags-Cs): DIV, ponts_de_bateaux - ",171105,1711,np,mil
17110521,S---S,26,80,Bello L. (26),Camerata A. (80),"17110521 - C1711_01_014 - (Dags-Ds): REP, Turin - Citadelle - ",171105,1711,TO,mil
17110521,S---S,26,374,Bello L. (26),Vanera M. (374),"17110521 - C1711_01_014 - (Dags-Ds): REP, Turin - Citadelle - ",171105,1711,TO,mil
17110521,S---S,80,374,Camerata A. (80),Vanera M. (374),"17110521 - C1711_01_014 - (Dags-Ds): REP, Turin - Citadelle - ",171105,1711,TO,mil
17110521,G-->S,27,26,Bello P. (27),Bello L. (26),"17110521 - C1711_01_014 - (Dags-Ds): REP, Turin - Citadelle - ",171105,1711,TO,mil
17110521,G-->S,27,80,Bello P. (27),Camerata A. (80),"17110521 - C1711_01_014 - (Dags-Ds): REP, Turin - Citadelle - ",171105,1711,TO,mil
17110521,G-->S,27,374,Bello P. (27),Vanera M. (374),"17110521 - C1711_01_014 - (Dags-Ds): REP, Turin - Citadelle - ",171105,1711,TO,mil
17110521,G-->S,175,26,Gillonio G.P. (175),Bello L. (26),"17110521 - C1711_01_014 - (Dags-Ds): REP, Turin - Citadelle - ",171105,1711,TO,mil
17110521,G-->S,175,80,Gillonio G.P. (175),Camerata A. (80),"17110521 - C1711_01_014 - (Dags-Ds): REP, Turin - Citadelle - ",171105,1711,TO,mil
17110521,G-->S,175,374,Gillonio G.P. (175),Vanera M. (374),"17110521 - C1711_01_014 - (Dags-Ds): REP, Turin - Citadelle - ",171105,1711,TO,mil
17110521,G---G,27,175,Bello P. (27),Gillonio G.P. (175),"17110521 - C1711_01_014 - (Dags-Ds): REP, Turin - Citadelle - ",171105,1711,TO,mil
17110521,S---S,26,80,Bello L. (26),Camerata A. (80),"17110521 - C1711_01_018 - (Dags-Ds): REP, Turin - Palais Royal - ",171105,1711,TO,civ
17110521,S---S,26,374,Bello L. (26),Vanera M. (374),"17110521 - C1711_01_018 - (Dags-Ds): REP, Turin - Palais Royal - ",171105,1711,TO,civ
17110521,S---S,80,374,Camerata A. (80),Vanera M. (374),"17110521 - C1711_01_018 - (Dags-Ds): REP, Turin - Palais Royal - ",171105,1711,TO,civ
17110521,G-->S,27,26,Bello P. (27),Bello L. (26),"17110521 - C1711_01_018 - (Dags-Ds): REP, Turin - Palais Royal - ",171105,1711,TO,civ
17110521,G-->S,27,80,Bello P. (27),Camerata A. (80),"17110521 - C1711_01_018 - (Dags-Ds): REP, Turin - Palais Royal - ",171105,1711,TO,civ
17110521,G-->S,27,374,Bello P. (27),Vanera M. (374),"17110521 - C1711_01_018 - (Dags-Ds): REP, Turin - Palais Royal - ",171105,1711,TO,civ
17110521,G-->S,175,26,Gillonio G.P. (175),Bello L. (26),"17110521 - C1711_01_018 - (Dags-Ds): REP, Turin - Palais Royal - ",171105,1711,TO,civ
17110521,G-->S,175,80,Gillonio G.P. (175),Camerata A. (80),"17110521 - C1711_01_018 - (Dags-Ds): REP, Turin - Palais Royal - ",171105,1711,TO,civ
17110521,G-->S,175,374,Gillonio G.P. (175),Vanera M. (374),"17110521 - C1711_01_018 - (Dags-Ds): REP, Turin - Palais Royal - ",171105,1711,TO,civ
17110521,G---G,27,175,Bello P. (27),Gillonio G.P. (175),"17110521 - C1711_01_018 - (Dags-Ds): REP, Turin - Palais Royal - ",171105,1711,TO,civ
17110527,S---S,64,244,Bollino G. (64),Pagano C. (244),"17110527 - C1711_01_029 - (Dags-Cs): GO, Montcagieri - Chateau - ",171105,1711,MO,civ
17110527,G-->S,260,64,Persivale G.M. (260),Bollino G. (64),"17110527 - C1711_01_029 - (Dags-Cs): GO, Montcagieri - Chateau - ",171105,1711,MO,civ
17110527,G-->S,260,244,Persivale G.M. (260),Pagano C. (244),"17110527 - C1711_01_029 - (Dags-Cs): GO, Montcagieri - Chateau - ",171105,1711,MO,civ
17110527,G-->S,145,64,Furno G.D. (145),Bollino G. (64),"17110527 - C1711_01_029 - (Dags-Cs): GO, Montcagieri - Chateau - ",171105,1711,MO,civ
17110527,G-->S,145,244,Furno G.D. (145),Pagano C. (244),"17110527 - C1711_01_029 - (Dags-Cs): GO, Montcagieri - Chateau - ",171105,1711,MO,civ
17110527,G---G,260,145,Persivale G.M. (260),Furno G.D. (145),"17110527 - C1711_01_029 - (Dags-Cs): GO, Montcagieri - Chateau - ",171105,1711,MO,civ
17110528,S---S,361,149,Toscanello F. (361),Gaja P. (149),"17110528 - C1711_01_033 - (Dags-Ds): GO, Turin - Arsenal - ",171105,1711,TO,mil
17110528,S---S,361,62,Toscanello F. (361),Boggio P. (62),"17110528 - C1711_01_033 - (Dags-Ds): GO, Turin - Arsenal - ",171105,1711,TO,mil
17110528,S---S,149,62,Gaja P. (149),Boggio P. (62),"17110528 - C1711_01_033 - (Dags-Ds): GO, Turin - Arsenal - ",171105,1711,TO,mil
17110602,S---S,368,239,Tua G.B. (368),Negro B. (239),"17110602 - C1711_01_038 - (Cags-Cs): DIV, Casale - Chateau - ",171106,1711,CA,mil
17110602,S---S,368,85,Tua G.B. (368),Canova A. (85),"17110602 - C1711_01_038 - (Cags-Cs): DIV, Casale - Chateau - ",171106,1711,CA,mil
17110602,S---S,239,85,Negro B. (239),Canova A. (85),"17110602 - C1711_01_038 - (Cags-Cs): DIV, Casale - Chateau - ",171106,1711,CA,mil
17110602,G-->S,146,368,Gaffino M. (146),Tua G.B. (368),"17110602 - C1711_01_038 - (Cags-Cs): DIV, Casale - Chateau - ",171106,1711,CA,mil
17110602,G-->S,146,239,Gaffino M. (146),Negro B. (239),"17110602 - C1711_01_038 - (Cags-Cs): DIV, Casale - Chateau - ",171106,1711,CA,mil
17110602,G-->S,146,85,Gaffino M. (146),Canova A. (85),"17110602 - C1711_01_038 - (Cags-Cs): DIV, Casale - Chateau - ",171106,1711,CA,mil
17110602,G-->S,171,368,Gianone G.B. (171),Tua G.B. (368),"17110602 - C1711_01_038 - (Cags-Cs): DIV, Casale - Chateau - ",171106,1711,CA,mil
17110602,G-->S,171,239,Gianone G.B. (171),Negro B. (239),"17110602 - C1711_01_038 - (Cags-Cs): DIV, Casale - Chateau - ",171106,1711,CA,mil
17110602,G-->S,171,85,Gianone G.B. (171),Canova A. (85),"17110602 - C1711_01_038 - (Cags-Cs): DIV, Casale - Chateau - ",171106,1711,CA,mil
17110602,G---G,146,171,Gaffino M. (146),Gianone G.B. (171),"17110602 - C1711_01_038 - (Cags-Cs): DIV, Casale - Chateau - ",171106,1711,CA,mil
17110723,S---S,224,296,Menafoglio A. (224),Riccio F.A. (296),"17110723 - C1711_01_047 - (Dags-Ds): GO, Turin - Citadelle et ville - ",171107,1711,TO,civ
17110723,G-->S,293,224,Reghino P.M. (293),Menafoglio A. (224),"17110723 - C1711_01_047 - (Dags-Ds): GO, Turin - Citadelle et ville - ",171107,1711,TO,civ
17110723,G-->S,293,296,Reghino P.M. (293),Riccio F.A. (296),"17110723 - C1711_01_047 - (Dags-Ds): GO, Turin - Citadelle et ville - ",171107,1711,TO,civ
17110723,G-->S,369,224,Ugliengo C.M. (369),Menafoglio A. (224),"17110723 - C1711_01_047 - (Dags-Ds): GO, Turin - Citadelle et ville - ",171107,1711,TO,civ
17110723,G-->S,369,296,Ugliengo C.M. (369),Riccio F.A. (296),"17110723 - C1711_01_047 - (Dags-Ds): GO, Turin - Citadelle et ville - ",171107,1711,TO,civ
17110723,G---G,293,369,Reghino P.M. (293),Ugliengo C.M. (369),"17110723 - C1711_01_047 - (Dags-Ds): GO, Turin - Citadelle et ville - ",171107,1711,TO,civ
17111223,S---S,341,21,Sereno G. (341),Beletto L. (21),"17111223 - C1711_01_054 - (Cags-Cs): GO, Brunetta - Forterresse - ",171112,1711,BR,mil
17111229,G-->S,332,331,Sardi P. (332),Sardi G. (331),"17111229 - C1711_01_057 - (Cags-Cs): GO, Brunetta - Forterresse - ",171112,1711,BR,mil
17111229,G-->S,185,331,Grecca G.A. (185),Sardi G. (331),"17111229 - C1711_01_057 - (Cags-Cs): GO, Brunetta - Forterresse - ",171112,1711,BR,mil
17111229,G---G,332,185,Sardi P. (332),Grecca G.A. (185),"17111229 - C1711_01_057 - (Cags-Cs): GO, Brunetta - Forterresse - ",171112,1711,BR,mil
17111006,S---S,108,238,Clerico S. (108),Mosso G. (238),"17111006 - C1711_01_065 - (Cags-Cs): GO, Fleuve Dora - ",171110,1711,DORA,civ
17111006,G-->S,328,108,Salazza B. (328),Clerico S. (108),"17111006 - C1711_01_065 - (Cags-Cs): GO, Fleuve Dora - ",171110,1711,DORA,civ
17111006,G-->S,328,238,Salazza B. (328),Mosso G. (238),"17111006 - C1711_01_065 - (Cags-Cs): GO, Fleuve Dora - ",171110,1711,DORA,civ
17110729,S---S,247,305,Paneaglio S.G. (247),Riva M.A. (305),"17110729 - C1711_01_066 - (Dags-Ds): DIV, Turin - Citadelle - ",171107,1711,TO,mil
17120109,S---S,39,16,Berti G.B. (39),Baietto G.F. (16),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,S---S,39,374,Berti G.B. (39),Vanera M. (374),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,S---S,39,373,Berti G.B. (39),Vanera G. (373),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,S---S,39,51,Berti G.B. (39),Biglia G.B. (51),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,S---S,39,159,Berti G.B. (39),Gallo G.F. (159),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,S---S,39,3,Berti G.B. (39),[Vassi] A. (3),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,S---S,16,374,Baietto G.F. (16),Vanera M. (374),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,S---S,16,373,Baietto G.F. (16),Vanera G. (373),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,S---S,16,51,Baietto G.F. (16),Biglia G.B. (51),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,S---S,16,159,Baietto G.F. (16),Gallo G.F. (159),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,S---S,16,3,Baietto G.F. (16),[Vassi] A. (3),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,S---S,374,373,Vanera M. (374),Vanera G. (373),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,S---S,374,51,Vanera M. (374),Biglia G.B. (51),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,S---S,374,159,Vanera M. (374),Gallo G.F. (159),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,S---S,374,3,Vanera M. (374),[Vassi] A. (3),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,S---S,373,51,Vanera G. (373),Biglia G.B. (51),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,S---S,373,159,Vanera G. (373),Gallo G.F. (159),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,S---S,373,3,Vanera G. (373),[Vassi] A. (3),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,S---S,51,159,Biglia G.B. (51),Gallo G.F. (159),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,S---S,51,3,Biglia G.B. (51),[Vassi] A. (3),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,S---S,159,3,Gallo G.F. (159),[Vassi] A. (3),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,G-->S,362,39,Toscasco C. (362),Berti G.B. (39),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,G-->S,362,16,Toscasco C. (362),Baietto G.F. (16),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,G-->S,362,374,Toscasco C. (362),Vanera M. (374),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,G-->S,362,373,Toscasco C. (362),Vanera G. (373),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,G-->S,362,51,Toscasco C. (362),Biglia G.B. (51),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,G-->S,362,159,Toscasco C. (362),Gallo G.F. (159),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,G-->S,362,3,Toscasco C. (362),[Vassi] A. (3),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,G-->S,120,39,Cucco P. (120),Berti G.B. (39),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,G-->S,120,16,Cucco P. (120),Baietto G.F. (16),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,G-->S,120,374,Cucco P. (120),Vanera M. (374),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,G-->S,120,373,Cucco P. (120),Vanera G. (373),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,G-->S,120,51,Cucco P. (120),Biglia G.B. (51),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,G-->S,120,159,Cucco P. (120),Gallo G.F. (159),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,G-->S,120,3,Cucco P. (120),[Vassi] A. (3),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120109,G---G,362,120,Toscasco C. (362),Cucco P. (120),"17120109 - C1712_01_061 - (Dags-Ds): GO, Brunetta - Forterresse - ",171201,1712,BR,mil
17120125,G-->S,272,267,Piazzollo F. (272),Pianarosa G. (267),"17120125 - C1712_01_067 - (Cags-Cs): GO, Saorge - Forteresse - ",171201,1712,SAO,mil
17120129,S---S,226,281,Menafoglio C.A. (226),Pistone G.S. (281),"17120129 - C1712_01_071 - (Dags-Ds): DIV, Exilles - Forterresse - ",171201,1712,EX,mil
17120129,G-->S,223,226,Menafoglio A. (223),Menafoglio C.A. (226),"17120129 - C1712_01_071 - (Dags-Ds): DIV, Exilles - Forterresse - ",171201,1712,EX,mil
17120129,G-->S,223,281,Menafoglio A. (223),Pistone G.S. (281),"17120129 - C1712_01_071 - (Dags-Ds): DIV, Exilles - Forterresse - ",171201,1712,EX,mil
17120129,G-->S,279,226,Pistone G.G. (279),Menafoglio C.A. (226),"17120129 - C1712_01_071 - (Dags-Ds): DIV, Exilles - Forterresse - ",171201,1712,EX,mil
17120129,G-->S,279,281,Pistone G.G. (279),Pistone G.S. (281),"17120129 - C1712_01_071 - (Dags-Ds): DIV, Exilles - Forterresse - ",171201,1712,EX,mil
17120129,G---G,223,279,Menafoglio A. (223),Pistone G.G. (279),"17120129 - C1712_01_071 - (Dags-Ds): DIV, Exilles - Forterresse - ",171201,1712,EX,mil
17120227,S---S,159,375,Gallo G.F. (159),Vani A. (375),"17120227 - C1712_01_073 - (Dags-Ds): GO, Demonte - Forterresse - ",171202,1712,DE,mil
17120227,S---S,159,51,Gallo G.F. (159),Biglia G.B. (51),"17120227 - C1712_01_073 - (Dags-Ds): GO, Demonte - Forterresse - ",171202,1712,DE,mil
17120227,S---S,375,51,Vani A. (375),Biglia G.B. (51),"17120227 - C1712_01_073 - (Dags-Ds): GO, Demonte - Forterresse - ",171202,1712,DE,mil
17120227,G-->S,59,159,Bodoira G.D. (59),Gallo G.F. (159),"17120227 - C1712_01_073 - (Dags-Ds): GO, Demonte - Forterresse - ",171202,1712,DE,mil
17120227,G-->S,59,375,Bodoira G.D. (59),Vani A. (375),"17120227 - C1712_01_073 - (Dags-Ds): GO, Demonte - Forterresse - ",171202,1712,DE,mil
17120227,G-->S,59,51,Bodoira G.D. (59),Biglia G.B. (51),"17120227 - C1712_01_073 - (Dags-Ds): GO, Demonte - Forterresse - ",171202,1712,DE,mil
17120227,G-->S,39,159,Berti G.B. (39),Gallo G.F. (159),"17120227 - C1712_01_073 - (Dags-Ds): GO, Demonte - Forterresse - ",171202,1712,DE,mil
17120227,G-->S,39,375,Berti G.B. (39),Vani A. (375),"17120227 - C1712_01_073 - (Dags-Ds): GO, Demonte - Forterresse - ",171202,1712,DE,mil
17120227,G-->S,39,51,Berti G.B. (39),Biglia G.B. (51),"17120227 - C1712_01_073 - (Dags-Ds): GO, Demonte - Forterresse - ",171202,1712,DE,mil
17120227,G---G,59,39,Bodoira G.D. (59),Berti G.B. (39),"17120227 - C1712_01_073 - (Dags-Ds): GO, Demonte - Forterresse - ",171202,1712,DE,mil
17120309,S---S,39,40,Berti G.B. (39),Bertinello P. (40),"17120309 - C1712_01_076 - (Dags-Cs): REP, Alessandria - Fortifications - ",171203,1712,AL,mil
17120309,S---S,39,115,Berti G.B. (39),Costanzo B. (115),"17120309 - C1712_01_076 - (Dags-Cs): REP, Alessandria - Fortifications - ",171203,1712,AL,mil
17120309,S---S,40,115,Bertinello P. (40),Costanzo B. (115),"17120309 - C1712_01_076 - (Dags-Cs): REP, Alessandria - Fortifications - ",171203,1712,AL,mil
17120309,G-->S,358,39,Tognasco G. (358),Berti G.B. (39),"17120309 - C1712_01_076 - (Dags-Cs): REP, Alessandria - Fortifications - ",171203,1712,AL,mil
17120309,G-->S,358,40,Tognasco G. (358),Bertinello P. (40),"17120309 - C1712_01_076 - (Dags-Cs): REP, Alessandria - Fortifications - ",171203,1712,AL,mil
17120309,G-->S,358,115,Tognasco G. (358),Costanzo B. (115),"17120309 - C1712_01_076 - (Dags-Cs): REP, Alessandria - Fortifications - ",171203,1712,AL,mil
17120309,G-->S,159,39,Gallo G.F. (159),Berti G.B. (39),"17120309 - C1712_01_076 - (Dags-Cs): REP, Alessandria - Fortifications - ",171203,1712,AL,mil
17120309,G-->S,159,40,Gallo G.F. (159),Bertinello P. (40),"17120309 - C1712_01_076 - (Dags-Cs): REP, Alessandria - Fortifications - ",171203,1712,AL,mil
17120309,G-->S,159,115,Gallo G.F. (159),Costanzo B. (115),"17120309 - C1712_01_076 - (Dags-Cs): REP, Alessandria - Fortifications - ",171203,1712,AL,mil
17120309,G---G,358,159,Tognasco G. (358),Gallo G.F. (159),"17120309 - C1712_01_076 - (Dags-Cs): REP, Alessandria - Fortifications - ",171203,1712,AL,mil
17120311,G-->S,80,369,Camerata A. (80),Ugliengo C.M. (369),"17120311 - C1712_01_082 - (Dags-Cs): MO, Turin - Palais Royal - ",171203,1712,TO,civ
17120311,G-->S,389,369,Zo C.A. (389),Ugliengo C.M. (369),"17120311 - C1712_01_082 - (Dags-Cs): MO, Turin - Palais Royal - ",171203,1712,TO,civ
17120311,G---G,80,389,Camerata A. (80),Zo C.A. (389),"17120311 - C1712_01_082 - (Dags-Cs): MO, Turin - Palais Royal - ",171203,1712,TO,civ
17120312,S---S,331,332,Sardi G. (331),Sardi P. (332),"17120312 - C1712_01_085 - (Dags-Cs): DIV, Turin - Citadelle - ",171203,1712,TO,mil
17120312,G-->S,385,331,Vitale P. (385),Sardi G. (331),"17120312 - C1712_01_085 - (Dags-Cs): DIV, Turin - Citadelle - ",171203,1712,TO,mil
17120312,G-->S,385,332,Vitale P. (385),Sardi P. (332),"17120312 - C1712_01_085 - (Dags-Cs): DIV, Turin - Citadelle - ",171203,1712,TO,mil
17120312,G-->S,134,331,Ferraris B. (134),Sardi G. (331),"17120312 - C1712_01_085 - (Dags-Cs): DIV, Turin - Citadelle - ",171203,1712,TO,mil
17120312,G-->S,134,332,Ferraris B. (134),Sardi P. (332),"17120312 - C1712_01_085 - (Dags-Cs): DIV, Turin - Citadelle - ",171203,1712,TO,mil
17120312,G---G,385,134,Vitale P. (385),Ferraris B. (134),"17120312 - C1712_01_085 - (Dags-Cs): DIV, Turin - Citadelle - ",171203,1712,TO,mil
17120318,S---S,226,275,Menafoglio C.A. (226),Pinchetti D. (275),"17120318 - C1712_01_091 - (Dags-Ds): GO, Fleuve Po - ",171203,1712,CA,civ
17120318,S---S,226,292,Menafoglio C.A. (226),Rechettino A. (292),"17120318 - C1712_01_091 - (Dags-Ds): GO, Fleuve Po - ",171203,1712,CA,civ
17120318,S---S,226,201,Menafoglio C.A. (226),Maciotta G. (201),"17120318 - C1712_01_091 - (Dags-Ds): GO, Fleuve Po - ",171203,1712,CA,civ
17120318,S---S,226,278,Menafoglio C.A. (226),Pistone C. (278),"17120318 - C1712_01_091 - (Dags-Ds): GO, Fleuve Po - ",171203,1712,CA,civ
17120318,S---S,226,200,Menafoglio C.A. (226),Maciotta C. (200),"17120318 - C1712_01_091 - (Dags-Ds): GO, Fleuve Po - ",171203,1712,CA,civ
17120318,S---S,275,292,Pinchetti D. (275),Rechettino A. (292),"17120318 - C1712_01_091 - (Dags-Ds): GO, Fleuve Po - ",171203,1712,CA,civ
17120318,S---S,275,201,Pinchetti D. (275),Maciotta G. (201),"17120318 - C1712_01_091 - (Dags-Ds): GO, Fleuve Po - ",171203,1712,CA,civ
17120318,S---S,275,278,Pinchetti D. (275),Pistone C. (278),"17120318 - C1712_01_091 - (Dags-Ds): GO, Fleuve Po - ",171203,1712,CA,civ
17120318,S---S,275,200,Pinchetti D. (275),Maciotta C. (200),"17120318 - C1712_01_091 - (Dags-Ds): GO, Fleuve Po - ",171203,1712,CA,civ
17120318,S---S,292,201,Rechettino A. (292),Maciotta G. (201),"17120318 - C1712_01_091 - (Dags-Ds): GO, Fleuve Po - ",171203,1712,CA,civ
17120318,S---S,292,278,Rechettino A. (292),Pistone C. (278),"17120318 - C1712_01_091 - (Dags-Ds): GO, Fleuve Po - ",171203,1712,CA,civ
17120318,S---S,292,200,Rechettino A. (292),Maciotta C. (200),"17120318 - C1712_01_091 - (Dags-Ds): GO, Fleuve Po - ",171203,1712,CA,civ
17120318,S---S,201,278,Maciotta G. (201),Pistone C. (278),"17120318 - C1712_01_091 - (Dags-Ds): GO, Fleuve Po - ",171203,1712,CA,civ
