user_id,retweet_user_id,screen_name,retweet_screen_name,retweet_created_at,text,time
x139131846,x1024256932834631680,000Kayakman,RebeccaH2020,2020/1/11 12:15,"They are all so scared and don't know what to do <U+0001F622>

https://t.co/dkznT7afNu

#Tiredearth #AustralianBushfire #AustralianBushfiresDisaster  #AustralianFires #Austra @GretaThunberg @Australia @XRebellionAus @GuardianAus @ScottMorrisonMP #ClimateChange #ClimateCrisis",2020/1/11 12:15
x992729386574143488,x1024256932834631680,Elizabeth_Ruler,RebeccaH2020,2020/1/11 12:15,"They are all so scared and don't know what to do <U+0001F622>

https://t.co/dkznT7afNu

#Tiredearth #AustralianBushfire #AustralianBushfiresDisaster  #AustralianFires #Austra @GretaThunberg @Australia @XRebellionAus @GuardianAus @ScottMorrisonMP #ClimateChange #ClimateCrisis",2020/1/11 12:15
x1509462248,x1024256932834631680,88_dmitri,RebeccaH2020,2020/1/11 12:15,"They are all so scared and don't know what to do <U+0001F622>

https://t.co/dkznT7afNu

#Tiredearth #AustralianBushfire #AustralianBushfiresDisaster  #AustralianFires #Austra @GretaThunberg @Australia @XRebellionAus @GuardianAus @ScottMorrisonMP #ClimateChange #ClimateCrisis",2020/1/11 12:15
x51709474,x1024256932834631680,MiriamShalina,RebeccaH2020,2020/1/11 12:15,"They are all so scared and don't know what to do <U+0001F622>

https://t.co/dkznT7afNu

#Tiredearth #AustralianBushfire #AustralianBushfiresDisaster  #AustralianFires #Austra @GretaThunberg @Australia @XRebellionAus @GuardianAus @ScottMorrisonMP #ClimateChange #ClimateCrisis",2020/1/11 12:15
x509319460,x1024256932834631680,HelenArtacho,RebeccaH2020,2020/1/11 12:15,"They are all so scared and don't know what to do <U+0001F622>

https://t.co/dkznT7afNu

#Tiredearth #AustralianBushfire #AustralianBushfiresDisaster  #AustralianFires #Austra @GretaThunberg @Australia @XRebellionAus @GuardianAus @ScottMorrisonMP #ClimateChange #ClimateCrisis",2020/1/11 12:15
x1055910905547014144,x1024256932834631680,AnnSchroederWi2,RebeccaH2020,2020/1/11 12:15,"They are all so scared and don't know what to do <U+0001F622>

https://t.co/dkznT7afNu

#Tiredearth #AustralianBushfire #AustralianBushfiresDisaster  #AustralianFires #Austra @GretaThunberg @Australia @XRebellionAus @GuardianAus @ScottMorrisonMP #ClimateChange #ClimateCrisis",2020/1/11 12:15
x3105611198,x1024256932834631680,FernandoSmx,RebeccaH2020,2020/1/11 12:15,"They are all so scared and don't know what to do <U+0001F622>

https://t.co/dkznT7afNu

#Tiredearth #AustralianBushfire #AustralianBushfiresDisaster  #AustralianFires #Austra @GretaThunberg @Australia @XRebellionAus @GuardianAus @ScottMorrisonMP #ClimateChange #ClimateCrisis",2020/1/11 12:15
x480271866,x1024256932834631680,kiki_viola8,RebeccaH2020,2020/1/11 12:15,"They are all so scared and don't know what to do <U+0001F622>

https://t.co/dkznT7afNu

#Tiredearth #AustralianBushfire #AustralianBushfiresDisaster  #AustralianFires #Austra @GretaThunberg @Australia @XRebellionAus @GuardianAus @ScottMorrisonMP #ClimateChange #ClimateCrisis",2020/1/11 12:15
x706297852268515329,x1024256932834631680,EkbMary,RebeccaH2020,2020/1/11 12:15,"They are all so scared and don't know what to do <U+0001F622>

https://t.co/dkznT7afNu

#Tiredearth #AustralianBushfire #AustralianBushfiresDisaster  #AustralianFires #Austra @GretaThunberg @Australia @XRebellionAus @GuardianAus @ScottMorrisonMP #ClimateChange #ClimateCrisis",2020/1/11 12:15
x927619209093435392,x1024256932834631680,GilGuerreira16,RebeccaH2020,2020/1/11 12:15,"They are all so scared and don't know what to do <U+0001F622>

https://t.co/dkznT7afNu

#Tiredearth #AustralianBushfire #AustralianBushfiresDisaster  #AustralianFires #Austra @GretaThunberg @Australia @XRebellionAus @GuardianAus @ScottMorrisonMP #ClimateChange #ClimateCrisis",2020/1/11 12:15
x95468980,x1024256932834631680,PaulHBeckwith,RebeccaH2020,2020/1/11 12:15,"They are all so scared and don't know what to do <U+0001F622>

https://t.co/dkznT7afNu

#Tiredearth #AustralianBushfire #AustralianBushfiresDisaster  #AustralianFires #Austra @GretaThunberg @Australia @XRebellionAus @GuardianAus @ScottMorrisonMP #ClimateChange #ClimateCrisis",2020/1/11 12:15
x594338057,x1024256932834631680,ernie_ursua,RebeccaH2020,2020/1/11 12:15,"They are all so scared and don't know what to do <U+0001F622>

https://t.co/dkznT7afNu

#Tiredearth #AustralianBushfire #AustralianBushfiresDisaster  #AustralianFires #Austra @GretaThunberg @Australia @XRebellionAus @GuardianAus @ScottMorrisonMP #ClimateChange #ClimateCrisis",2020/1/11 12:15
x129769059,x1023790037840867328,Mpvanderwal,sara_s_2020,2020/1/11 12:21,"Baby kangaroos saved from the Australia fires
More than 1 billion animals have now died from Australia's bushfires, including 8,000 koalas, according to 
@WWF_Australia 

#Tiredearth #AustralianBushfire #AustraliaBurning #AustralianBushfires https://t.co/n9jM4U5ZHy",2020/1/11 12:21
x946751761490079744,x1023790037840867328,JosephPrigith,sara_s_2020,2020/1/11 12:21,"Baby kangaroos saved from the Australia fires
More than 1 billion animals have now died from Australia's bushfires, including 8,000 koalas, according to 
@WWF_Australia 

#Tiredearth #AustralianBushfire #AustraliaBurning #AustralianBushfires https://t.co/n9jM4U5ZHy",2020/1/11 12:21
x2976809147,x1023790037840867328,TiedeDth,sara_s_2020,2020/1/11 12:21,"Baby kangaroos saved from the Australia fires
More than 1 billion animals have now died from Australia's bushfires, including 8,000 koalas, according to 
@WWF_Australia 

#Tiredearth #AustralianBushfire #AustraliaBurning #AustralianBushfires https://t.co/n9jM4U5ZHy",2020/1/11 12:21
x286320383,x1023790037840867328,Gottadance64,sara_s_2020,2020/1/11 12:21,"Baby kangaroos saved from the Australia fires
More than 1 billion animals have now died from Australia's bushfires, including 8,000 koalas, according to 
@WWF_Australia 

#Tiredearth #AustralianBushfire #AustraliaBurning #AustralianBushfires https://t.co/n9jM4U5ZHy",2020/1/11 12:21
x793822897567588352,x1023790037840867328,Nikkido11,sara_s_2020,2020/1/11 12:21,"Baby kangaroos saved from the Australia fires
More than 1 billion animals have now died from Australia's bushfires, including 8,000 koalas, according to 
@WWF_Australia 

#Tiredearth #AustralianBushfire #AustraliaBurning #AustralianBushfires https://t.co/n9jM4U5ZHy",2020/1/11 12:21
x270859236,x1023790037840867328,fohnsdorfer,sara_s_2020,2020/1/11 12:21,"Baby kangaroos saved from the Australia fires
More than 1 billion animals have now died from Australia's bushfires, including 8,000 koalas, according to 
@WWF_Australia 

#Tiredearth #AustralianBushfire #AustraliaBurning #AustralianBushfires https://t.co/n9jM4U5ZHy",2020/1/11 12:21
x1031828164513751041,x1023790037840867328,iamarctkos,sara_s_2020,2020/1/11 12:21,"Baby kangaroos saved from the Australia fires
More than 1 billion animals have now died from Australia's bushfires, including 8,000 koalas, according to 
@WWF_Australia 

#Tiredearth #AustralianBushfire #AustraliaBurning #AustralianBushfires https://t.co/n9jM4U5ZHy",2020/1/11 12:21
x952636350158819328,x1023790037840867328,redmayne_robert,sara_s_2020,2020/1/11 12:21,"Baby kangaroos saved from the Australia fires
More than 1 billion animals have now died from Australia's bushfires, including 8,000 koalas, according to 
@WWF_Australia 

#Tiredearth #AustralianBushfire #AustraliaBurning #AustralianBushfires https://t.co/n9jM4U5ZHy",2020/1/11 12:21
x2735272801,x1023790037840867328,khzimmer2,sara_s_2020,2020/1/11 12:21,"Baby kangaroos saved from the Australia fires
More than 1 billion animals have now died from Australia's bushfires, including 8,000 koalas, according to 
@WWF_Australia 

#Tiredearth #AustralianBushfire #AustraliaBurning #AustralianBushfires https://t.co/n9jM4U5ZHy",2020/1/11 12:21
x1118097047029264384,x1023790037840867328,DanMj,sara_s_2020,2020/1/11 12:21,"Baby kangaroos saved from the Australia fires
More than 1 billion animals have now died from Australia's bushfires, including 8,000 koalas, according to 
@WWF_Australia 

#Tiredearth #AustralianBushfire #AustraliaBurning #AustralianBushfires https://t.co/n9jM4U5ZHy",2020/1/11 12:21
x1186156953132773379,x1023790037840867328,livingroom2020,sara_s_2020,2020/1/11 12:21,"Baby kangaroos saved from the Australia fires
More than 1 billion animals have now died from Australia's bushfires, including 8,000 koalas, according to 
@WWF_Australia 

#Tiredearth #AustralianBushfire #AustraliaBurning #AustralianBushfires https://t.co/n9jM4U5ZHy",2020/1/11 12:21
x1205109494700806144,x1023790037840867328,taxineil3,sara_s_2020,2020/1/11 12:21,"Baby kangaroos saved from the Australia fires
More than 1 billion animals have now died from Australia's bushfires, including 8,000 koalas, according to 
@WWF_Australia 

#Tiredearth #AustralianBushfire #AustraliaBurning #AustralianBushfires https://t.co/n9jM4U5ZHy",2020/1/11 12:21
x1088601659951988737,x1023790037840867328,daniel_scholler,sara_s_2020,2020/1/11 12:21,"Baby kangaroos saved from the Australia fires
More than 1 billion animals have now died from Australia's bushfires, including 8,000 koalas, according to 
@WWF_Australia 

#Tiredearth #AustralianBushfire #AustraliaBurning #AustralianBushfires https://t.co/n9jM4U5ZHy",2020/1/11 12:21
x1169784912850948098,x1023790037840867328,ManuelWeberMX,sara_s_2020,2020/1/11 12:21,"Baby kangaroos saved from the Australia fires
More than 1 billion animals have now died from Australia's bushfires, including 8,000 koalas, according to 
@WWF_Australia 

#Tiredearth #AustralianBushfire #AustraliaBurning #AustralianBushfires https://t.co/n9jM4U5ZHy",2020/1/11 12:21
x1457115072,x1023790037840867328,unbeltacer_,sara_s_2020,2020/1/11 12:21,"Baby kangaroos saved from the Australia fires
More than 1 billion animals have now died from Australia's bushfires, including 8,000 koalas, according to 
@WWF_Australia 

#Tiredearth #AustralianBushfire #AustraliaBurning #AustralianBushfires https://t.co/n9jM4U5ZHy",2020/1/11 12:21
x1103300737055014913,x1023790037840867328,1971Kiyomizu,sara_s_2020,2020/1/11 12:21,"Baby kangaroos saved from the Australia fires
More than 1 billion animals have now died from Australia's bushfires, including 8,000 koalas, according to 
@WWF_Australia 

#Tiredearth #AustralianBushfire #AustraliaBurning #AustralianBushfires https://t.co/n9jM4U5ZHy",2020/1/11 12:21
x724520585917804544,x1023790037840867328,brade1991,sara_s_2020,2020/1/11 12:21,"Baby kangaroos saved from the Australia fires
More than 1 billion animals have now died from Australia's bushfires, including 8,000 koalas, according to 
@WWF_Australia 

#Tiredearth #AustralianBushfire #AustraliaBurning #AustralianBushfires https://t.co/n9jM4U5ZHy",2020/1/11 12:21
x139131846,x1023790037840867328,000Kayakman,sara_s_2020,2020/1/11 12:21,"Baby kangaroos saved from the Australia fires
More than 1 billion animals have now died from Australia's bushfires, including 8,000 koalas, according to 
@WWF_Australia 

#Tiredearth #AustralianBushfire #AustraliaBurning #AustralianBushfires https://t.co/n9jM4U5ZHy",2020/1/11 12:21
x1024256932834631680,x1023790037840867328,RebeccaH2020,sara_s_2020,2020/1/11 12:21,"Baby kangaroos saved from the Australia fires
More than 1 billion animals have now died from Australia's bushfires, including 8,000 koalas, according to 
@WWF_Australia 

#Tiredearth #AustralianBushfire #AustraliaBurning #AustralianBushfires https://t.co/n9jM4U5ZHy",2020/1/11 12:21
x729454715063312384,x1023790037840867328,mcarthur_graham,sara_s_2020,2020/1/11 12:21,"Baby kangaroos saved from the Australia fires
More than 1 billion animals have now died from Australia's bushfires, including 8,000 koalas, according to 
@WWF_Australia 

#Tiredearth #AustralianBushfire #AustraliaBurning #AustralianBushfires https://t.co/n9jM4U5ZHy",2020/1/11 12:21
x1037479699306438657,x1023790037840867328,ATheatergoer,sara_s_2020,2020/1/11 12:21,"Baby kangaroos saved from the Australia fires
More than 1 billion animals have now died from Australia's bushfires, including 8,000 koalas, according to 
@WWF_Australia 

#Tiredearth #AustralianBushfire #AustraliaBurning #AustralianBushfires https://t.co/n9jM4U5ZHy",2020/1/11 12:21
x1055910905547014144,x1023790037840867328,AnnSchroederWi2,sara_s_2020,2020/1/11 12:21,"Baby kangaroos saved from the Australia fires
More than 1 billion animals have now died from Australia's bushfires, including 8,000 koalas, according to 
@WWF_Australia 

#Tiredearth #AustralianBushfire #AustraliaBurning #AustralianBushfires https://t.co/n9jM4U5ZHy",2020/1/11 12:21
x3105611198,x1023790037840867328,FernandoSmx,sara_s_2020,2020/1/11 12:21,"Baby kangaroos saved from the Australia fires
More than 1 billion animals have now died from Australia's bushfires, including 8,000 koalas, according to 
@WWF_Australia 

#Tiredearth #AustralianBushfire #AustraliaBurning #AustralianBushfires https://t.co/n9jM4U5ZHy",2020/1/11 12:21
x480271866,x1023790037840867328,kiki_viola8,sara_s_2020,2020/1/11 12:21,"Baby kangaroos saved from the Australia fires
More than 1 billion animals have now died from Australia's bushfires, including 8,000 koalas, according to 
@WWF_Australia 

#Tiredearth #AustralianBushfire #AustraliaBurning #AustralianBushfires https://t.co/n9jM4U5ZHy",2020/1/11 12:21
x1383556550,x1023790037840867328,pray9090,sara_s_2020,2020/1/11 12:21,"Baby kangaroos saved from the Australia fires
More than 1 billion animals have now died from Australia's bushfires, including 8,000 koalas, according to 
@WWF_Australia 

#Tiredearth #AustralianBushfire #AustraliaBurning #AustralianBushfires https://t.co/n9jM4U5ZHy",2020/1/11 12:21
x594338057,x1023790037840867328,ernie_ursua,sara_s_2020,2020/1/11 12:21,"Baby kangaroos saved from the Australia fires
More than 1 billion animals have now died from Australia's bushfires, including 8,000 koalas, according to 
@WWF_Australia 

#Tiredearth #AustralianBushfire #AustraliaBurning #AustralianBushfires https://t.co/n9jM4U5ZHy",2020/1/11 12:21
x1119946413511671809,x992729386574143488,ErikStorhaug,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x1217286309892386816,x992729386574143488,tacso1,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x946751761490079744,x992729386574143488,JosephPrigith,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x1111206523324243969,x992729386574143488,dr_seeme,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x951414837640228864,x992729386574143488,cryptokenwoman,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x1088627573641396224,x992729386574143488,RubberD67069791,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x2976809147,x992729386574143488,TiedeDth,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x804524251688607745,x992729386574143488,DelsignoreDaryl,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x270859236,x992729386574143488,fohnsdorfer,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x1079569541699653632,x992729386574143488,OlgaPrson1,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x902494944673148928,x992729386574143488,JulianneHiggi16,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x1085579814294085633,x992729386574143488,cattysway,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x971857794826567680,x992729386574143488,paulmelanson007,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x2569499008,x992729386574143488,martin_mima,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x33701724,x992729386574143488,TheKroline,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x1106771831837675521,x992729386574143488,CelineFrenette,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x462594254,x992729386574143488,elenatgi,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x1214352899955924992,x992729386574143488,Cattail41896411,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x4819857443,x992729386574143488,MantengaO,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x2735272801,x992729386574143488,khzimmer2,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x1118097047029264384,x992729386574143488,DanMj,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x1186156953132773379,x992729386574143488,livingroom2020,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x334270452,x992729386574143488,kazaangel,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x708056324,x992729386574143488,krazycec,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x1205109494700806144,x992729386574143488,taxineil3,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x2945061245,x992729386574143488,Kenz300zx,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x1088601659951988737,x992729386574143488,daniel_scholler,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x1152523771909156865,x992729386574143488,JanSmit42776717,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x707982116475293697,x992729386574143488,freiheit_54,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x192188683,x992729386574143488,energisch_,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x1457115072,x992729386574143488,unbeltacer_,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x1117802823427616771,x992729386574143488,DaMadurai,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x724520585917804544,x992729386574143488,brade1991,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x139131846,x992729386574143488,000Kayakman,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x1024256932834631680,x992729386574143488,RebeccaH2020,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x729454715063312384,x992729386574143488,mcarthur_graham,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x1037479699306438657,x992729386574143488,ATheatergoer,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x1055910905547014144,x992729386574143488,AnnSchroederWi2,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x762327451,x992729386574143488,florestaqueen,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
x1383556550,x992729386574143488,pray9090,Elizabeth_Ruler,2020/1/11 12:29,"Rae Harvey had spent 16 years at the Wild2Free sanctuary in #Australia. Seeing everything shattered, few survivors and some kangaroos burned, could not hold back the crying.

#Tiredearth #AustralianBushfire #AustraliaBurning #AustraliaBushfires 

https://t.co/xAFWMAq97T",2020/1/11 12:29
