source,destination,timestamp,time
50,138,18,2020-01-01 17
50,139,18,2020-01-01 17
50,143,18,2020-01-01 17
52,77,18,2020-01-01 17
53,77,18,2020-01-01 17
53,110,18,2020-01-01 17
54,67,18,2020-01-01 17
57,67,18,2020-01-01 17
57,73,18,2020-01-01 17
57,78,18,2020-01-01 17
57,109,18,2020-01-01 17
57,112,18,2020-01-01 17
57,126,18,2020-01-01 17
57,128,18,2020-01-01 17
57,138,18,2020-01-01 17
58,77,18,2020-01-01 17
58,106,18,2020-01-01 17
58,113,18,2020-01-01 17
59,143,18,2020-01-01 17
60,128,18,2020-01-01 17
62,74,18,2020-01-01 17
62,138,18,2020-01-01 17
62,146,18,2020-01-01 17
63,66,18,2020-01-01 17
64,65,18,2020-01-01 17
64,92,18,2020-01-01 17
64,93,18,2020-01-01 17
64,111,18,2020-01-01 17
64,134,18,2020-01-01 17
65,80,18,2020-01-01 17
65,128,18,2020-01-01 17
65,134,18,2020-01-01 17
65,143,18,2020-01-01 17
66,84,18,2020-01-01 17
67,68,18,2020-01-01 17
67,72,18,2020-01-01 17
67,78,18,2020-01-01 17
67,89,18,2020-01-01 17
67,138,18,2020-01-01 17
67,143,18,2020-01-01 17
68,77,18,2020-01-01 17
68,78,18,2020-01-01 17
68,86,18,2020-01-01 17
68,89,18,2020-01-01 17
70,142,18,2020-01-01 17
73,78,18,2020-01-01 17
73,84,18,2020-01-01 17
73,85,18,2020-01-01 17
73,90,18,2020-01-01 17
73,92,18,2020-01-01 17
73,128,18,2020-01-01 17
74,77,18,2020-01-01 17
74,111,18,2020-01-01 17
75,78,18,2020-01-01 17
75,138,18,2020-01-01 17
78,79,18,2020-01-01 17
78,84,18,2020-01-01 17
78,86,18,2020-01-01 17
78,89,18,2020-01-01 17
78,122,18,2020-01-01 17
78,127,18,2020-01-01 17
78,133,18,2020-01-01 17
78,138,18,2020-01-01 17
79,118,18,2020-01-01 17
79,133,18,2020-01-01 17
80,108,18,2020-01-01 17
80,142,18,2020-01-01 17
83,92,18,2020-01-01 17
84,86,18,2020-01-01 17
84,93,18,2020-01-01 17
84,113,18,2020-01-01 17
84,128,18,2020-01-01 17
84,137,18,2020-01-01 17
84,138,18,2020-01-01 17
84,142,18,2020-01-01 17
84,146,18,2020-01-01 17
85,92,18,2020-01-01 17
85,128,18,2020-01-01 17
85,133,18,2020-01-01 17
89,107,18,2020-01-01 17
89,138,18,2020-01-01 17
90,138,18,2020-01-01 17
91,109,18,2020-01-01 17
91,113,18,2020-01-01 17
93,111,18,2020-01-01 17
93,134,18,2020-01-01 17
95,113,18,2020-01-01 17
107,138,18,2020-01-01 17
110,113,18,2020-01-01 17
110,143,18,2020-01-01 17
112,117,18,2020-01-01 17
112,118,18,2020-01-01 17
112,138,18,2020-01-01 17
113,128,18,2020-01-01 17
127,139,18,2020-01-01 17
128,138,18,2020-01-01 17
133,138,18,2020-01-01 17
137,144,18,2020-01-01 17
2,107,19,2020-01-01 18
2,140,19,2020-01-01 18
3,66,19,2020-01-01 18
7,45,19,2020-01-01 18
7,50,19,2020-01-01 18
7,64,19,2020-01-01 18
7,138,19,2020-01-01 18
8,117,19,2020-01-01 18
11,13,19,2020-01-01 18
11,58,19,2020-01-01 18
12,109,19,2020-01-01 18
13,49,19,2020-01-01 18
13,68,19,2020-01-01 18
13,78,19,2020-01-01 18
13,109,19,2020-01-01 18
13,113,19,2020-01-01 18
13,138,19,2020-01-01 18
18,109,19,2020-01-01 18
18,128,19,2020-01-01 18
19,107,19,2020-01-01 18
19,138,19,2020-01-01 18
21,77,19,2020-01-01 18
24,89,19,2020-01-01 18
27,67,19,2020-01-01 18
27,78,19,2020-01-01 18
32,138,19,2020-01-01 18
33,130,19,2020-01-01 18
35,108,19,2020-01-01 18
35,136,19,2020-01-01 18
38,106,19,2020-01-01 18
39,47,19,2020-01-01 18
39,55,19,2020-01-01 18
39,93,19,2020-01-01 18
39,95,19,2020-01-01 18
39,143,19,2020-01-01 18
40,64,19,2020-01-01 18
42,52,19,2020-01-01 18
42,138,19,2020-01-01 18
43,53,19,2020-01-01 18
43,63,19,2020-01-01 18
43,67,19,2020-01-01 18
43,68,19,2020-01-01 18
43,72,19,2020-01-01 18
43,78,19,2020-01-01 18
43,89,19,2020-01-01 18
43,115,19,2020-01-01 18
43,140,19,2020-01-01 18
46,63,19,2020-01-01 18
47,55,19,2020-01-01 18
47,64,19,2020-01-01 18
47,95,19,2020-01-01 18
47,110,19,2020-01-01 18
48,130,19,2020-01-01 18
49,130,19,2020-01-01 18
50,64,19,2020-01-01 18
50,101,19,2020-01-01 18
50,138,19,2020-01-01 18
50,139,19,2020-01-01 18
50,143,19,2020-01-01 18
52,77,19,2020-01-01 18
53,77,19,2020-01-01 18
53,110,19,2020-01-01 18
54,67,19,2020-01-01 18
57,112,19,2020-01-01 18
58,77,19,2020-01-01 18
58,106,19,2020-01-01 18
58,113,19,2020-01-01 18
59,143,19,2020-01-01 18
60,128,19,2020-01-01 18
62,74,19,2020-01-01 18
62,138,19,2020-01-01 18
63,66,19,2020-01-01 18
64,65,19,2020-01-01 18
64,92,19,2020-01-01 18
64,93,19,2020-01-01 18
64,110,19,2020-01-01 18
64,111,19,2020-01-01 18
64,134,19,2020-01-01 18
65,80,19,2020-01-01 18
65,128,19,2020-01-01 18
65,134,19,2020-01-01 18
65,143,19,2020-01-01 18
67,68,19,2020-01-01 18
67,72,19,2020-01-01 18
67,78,19,2020-01-01 18
67,89,19,2020-01-01 18
67,138,19,2020-01-01 18
67,143,19,2020-01-01 18
68,77,19,2020-01-01 18
68,78,19,2020-01-01 18
68,86,19,2020-01-01 18
68,89,19,2020-01-01 18
70,142,19,2020-01-01 18
73,84,19,2020-01-01 18
73,85,19,2020-01-01 18
73,92,19,2020-01-01 18
74,77,19,2020-01-01 18
74,111,19,2020-01-01 18
75,78,19,2020-01-01 18
75,138,19,2020-01-01 18
78,79,19,2020-01-01 18
78,84,19,2020-01-01 18
78,86,19,2020-01-01 18
78,89,19,2020-01-01 18
78,122,19,2020-01-01 18
78,127,19,2020-01-01 18
78,133,19,2020-01-01 18
78,138,19,2020-01-01 18
79,118,19,2020-01-01 18
79,133,19,2020-01-01 18
80,108,19,2020-01-01 18
80,142,19,2020-01-01 18
83,92,19,2020-01-01 18
84,86,19,2020-01-01 18
84,113,19,2020-01-01 18
84,128,19,2020-01-01 18
84,137,19,2020-01-01 18
84,138,19,2020-01-01 18
84,142,19,2020-01-01 18
85,92,19,2020-01-01 18
85,133,19,2020-01-01 18
89,107,19,2020-01-01 18
89,138,19,2020-01-01 18
91,109,19,2020-01-01 18
91,113,19,2020-01-01 18
93,111,19,2020-01-01 18
93,134,19,2020-01-01 18
95,113,19,2020-01-01 18
107,138,19,2020-01-01 18
110,113,19,2020-01-01 18
110,143,19,2020-01-01 18
112,138,19,2020-01-01 18
127,139,19,2020-01-01 18
128,138,19,2020-01-01 18
133,138,19,2020-01-01 18
137,144,19,2020-01-01 18
2,107,20,2020-01-01 19
3,66,20,2020-01-01 19
7,45,20,2020-01-01 19
7,50,20,2020-01-01 19
7,64,20,2020-01-01 19
7,138,20,2020-01-01 19
11,13,20,2020-01-01 19
11,58,20,2020-01-01 19
12,65,20,2020-01-01 19
12,109,20,2020-01-01 19
13,49,20,2020-01-01 19
13,68,20,2020-01-01 19
13,78,20,2020-01-01 19
13,109,20,2020-01-01 19
13,113,20,2020-01-01 19
13,138,20,2020-01-01 19
18,109,20,2020-01-01 19
18,128,20,2020-01-01 19
19,107,20,2020-01-01 19
19,138,20,2020-01-01 19
21,77,20,2020-01-01 19
24,89,20,2020-01-01 19
27,67,20,2020-01-01 19
32,138,20,2020-01-01 19
33,130,20,2020-01-01 19
35,136,20,2020-01-01 19
38,106,20,2020-01-01 19
39,47,20,2020-01-01 19
39,55,20,2020-01-01 19
39,93,20,2020-01-01 19
39,95,20,2020-01-01 19
40,64,20,2020-01-01 19
42,52,20,2020-01-01 19
43,53,20,2020-01-01 19
43,63,20,2020-01-01 19
43,67,20,2020-01-01 19
43,68,20,2020-01-01 19
43,72,20,2020-01-01 19
43,78,20,2020-01-01 19
43,89,20,2020-01-01 19
43,115,20,2020-01-01 19
43,140,20,2020-01-01 19
46,63,20,2020-01-01 19
47,55,20,2020-01-01 19
47,64,20,2020-01-01 19
47,95,20,2020-01-01 19
47,110,20,2020-01-01 19
48,130,20,2020-01-01 19
49,130,20,2020-01-01 19
50,64,20,2020-01-01 19
50,101,20,2020-01-01 19
50,138,20,2020-01-01 19
50,139,20,2020-01-01 19
50,143,20,2020-01-01 19
52,77,20,2020-01-01 19
53,77,20,2020-01-01 19
53,110,20,2020-01-01 19
54,67,20,2020-01-01 19
57,112,20,2020-01-01 19
58,77,20,2020-01-01 19
58,106,20,2020-01-01 19
58,113,20,2020-01-01 19
59,143,20,2020-01-01 19
60,128,20,2020-01-01 19
62,138,20,2020-01-01 19
63,66,20,2020-01-01 19
63,88,20,2020-01-01 19
64,65,20,2020-01-01 19
64,92,20,2020-01-01 19
64,93,20,2020-01-01 19
64,110,20,2020-01-01 19
64,111,20,2020-01-01 19
64,134,20,2020-01-01 19
65,80,20,2020-01-01 19
65,128,20,2020-01-01 19
65,134,20,2020-01-01 19
65,143,20,2020-01-01 19
67,68,20,2020-01-01 19
67,72,20,2020-01-01 19
67,78,20,2020-01-01 19
67,89,20,2020-01-01 19
67,138,20,2020-01-01 19
67,143,20,2020-01-01 19
68,77,20,2020-01-01 19
68,78,20,2020-01-01 19
68,86,20,2020-01-01 19
68,89,20,2020-01-01 19
70,142,20,2020-01-01 19
73,84,20,2020-01-01 19
73,85,20,2020-01-01 19
73,92,20,2020-01-01 19
74,77,20,2020-01-01 19
74,111,20,2020-01-01 19
75,78,20,2020-01-01 19
78,79,20,2020-01-01 19
78,86,20,2020-01-01 19
78,89,20,2020-01-01 19
78,133,20,2020-01-01 19
78,138,20,2020-01-01 19
79,118,20,2020-01-01 19
79,133,20,2020-01-01 19
80,108,20,2020-01-01 19
80,142,20,2020-01-01 19
84,86,20,2020-01-01 19
84,113,20,2020-01-01 19
84,128,20,2020-01-01 19
84,142,20,2020-01-01 19
85,92,20,2020-01-01 19
85,133,20,2020-01-01 19
89,107,20,2020-01-01 19
89,138,20,2020-01-01 19
91,109,20,2020-01-01 19
91,113,20,2020-01-01 19
93,111,20,2020-01-01 19
93,134,20,2020-01-01 19
95,113,20,2020-01-01 19
107,138,20,2020-01-01 19
110,113,20,2020-01-01 19
110,143,20,2020-01-01 19
112,138,20,2020-01-01 19
127,139,20,2020-01-01 19
133,138,20,2020-01-01 19
137,144,20,2020-01-01 19
2,107,21,2020-01-01 20
3,66,21,2020-01-01 20
4,116,21,2020-01-01 20
7,45,21,2020-01-01 20
7,50,21,2020-01-01 20
7,64,21,2020-01-01 20
7,138,21,2020-01-01 20
11,13,21,2020-01-01 20
11,58,21,2020-01-01 20
12,65,21,2020-01-01 20
12,109,21,2020-01-01 20
13,49,21,2020-01-01 20
13,68,21,2020-01-01 20
13,109,21,2020-01-01 20
13,113,21,2020-01-01 20
18,109,21,2020-01-01 20
18,128,21,2020-01-01 20
19,107,21,2020-01-01 20
21,77,21,2020-01-01 20
24,89,21,2020-01-01 20
27,67,21,2020-01-01 20
32,138,21,2020-01-01 20
33,130,21,2020-01-01 20
35,136,21,2020-01-01 20
38,81,21,2020-01-01 20
38,106,21,2020-01-01 20
38,130,21,2020-01-01 20
39,47,21,2020-01-01 20
39,55,21,2020-01-01 20
39,93,21,2020-01-01 20
39,95,21,2020-01-01 20
40,64,21,2020-01-01 20
42,52,21,2020-01-01 20
43,53,21,2020-01-01 20
43,63,21,2020-01-01 20
43,67,21,2020-01-01 20
43,68,21,2020-01-01 20
43,72,21,2020-01-01 20
43,78,21,2020-01-01 20
43,89,21,2020-01-01 20
43,115,21,2020-01-01 20
43,140,21,2020-01-01 20
46,63,21,2020-01-01 20
47,55,21,2020-01-01 20
47,64,21,2020-01-01 20
47,95,21,2020-01-01 20
47,110,21,2020-01-01 20
48,130,21,2020-01-01 20
49,130,21,2020-01-01 20
50,58,21,2020-01-01 20
50,64,21,2020-01-01 20
50,101,21,2020-01-01 20
50,138,21,2020-01-01 20
50,139,21,2020-01-01 20
50,143,21,2020-01-01 20
52,77,21,2020-01-01 20
53,77,21,2020-01-01 20
53,110,21,2020-01-01 20
54,67,21,2020-01-01 20
57,112,21,2020-01-01 20
58,77,21,2020-01-01 20
58,81,21,2020-01-01 20
58,106,21,2020-01-01 20
58,110,21,2020-01-01 20
58,113,21,2020-01-01 20
58,143,21,2020-01-01 20
59,143,21,2020-01-01 20
60,128,21,2020-01-01 20
63,66,21,2020-01-01 20
63,88,21,2020-01-01 20
64,65,21,2020-01-01 20
64,92,21,2020-01-01 20
64,93,21,2020-01-01 20
64,110,21,2020-01-01 20
64,111,21,2020-01-01 20
64,134,21,2020-01-01 20
65,80,21,2020-01-01 20
65,128,21,2020-01-01 20
65,134,21,2020-01-01 20
65,143,21,2020-01-01 20
67,68,21,2020-01-01 20
67,72,21,2020-01-01 20
67,78,21,2020-01-01 20
67,89,21,2020-01-01 20
67,138,21,2020-01-01 20
67,143,21,2020-01-01 20
68,77,21,2020-01-01 20
68,86,21,2020-01-01 20
68,89,21,2020-01-01 20
70,142,21,2020-01-01 20
73,84,21,2020-01-01 20
74,111,21,2020-01-01 20
75,78,21,2020-01-01 20
78,79,21,2020-01-01 20
78,86,21,2020-01-01 20
78,89,21,2020-01-01 20
78,133,21,2020-01-01 20
79,118,21,2020-01-01 20
79,133,21,2020-01-01 20
80,108,21,2020-01-01 20
80,142,21,2020-01-01 20
84,86,21,2020-01-01 20
84,113,21,2020-01-01 20
84,128,21,2020-01-01 20
84,142,21,2020-01-01 20
85,92,21,2020-01-01 20
85,133,21,2020-01-01 20
89,107,21,2020-01-01 20
89,138,21,2020-01-01 20
91,109,21,2020-01-01 20
91,113,21,2020-01-01 20
93,111,21,2020-01-01 20
93,134,21,2020-01-01 20
95,113,21,2020-01-01 20
110,113,21,2020-01-01 20
110,116,21,2020-01-01 20
110,143,21,2020-01-01 20
112,138,21,2020-01-01 20
127,139,21,2020-01-01 20
133,138,21,2020-01-01 20
137,144,21,2020-01-01 20
2,107,22,2020-01-01 21
3,66,22,2020-01-01 21
4,116,22,2020-01-01 21
7,45,22,2020-01-01 21
7,50,22,2020-01-01 21
7,64,22,2020-01-01 21
7,138,22,2020-01-01 21
11,13,22,2020-01-01 21
11,58,22,2020-01-01 21
12,65,22,2020-01-01 21
12,109,22,2020-01-01 21
12,134,22,2020-01-01 21
13,49,22,2020-01-01 21
13,109,22,2020-01-01 21
13,113,22,2020-01-01 21
17,58,22,2020-01-01 21
17,95,22,2020-01-01 21
17,110,22,2020-01-01 21
18,109,22,2020-01-01 21
18,128,22,2020-01-01 21
19,107,22,2020-01-01 21
21,77,22,2020-01-01 21
24,89,22,2020-01-01 21
27,67,22,2020-01-01 21
32,138,22,2020-01-01 21
33,130,22,2020-01-01 21
35,130,22,2020-01-01 21
35,136,22,2020-01-01 21
35,142,22,2020-01-01 21
38,81,22,2020-01-01 21
38,106,22,2020-01-01 21
38,130,22,2020-01-01 21
39,47,22,2020-01-01 21
39,55,22,2020-01-01 21
39,93,22,2020-01-01 21
39,95,22,2020-01-01 21
40,64,22,2020-01-01 21
42,52,22,2020-01-01 21
43,53,22,2020-01-01 21
43,63,22,2020-01-01 21
43,67,22,2020-01-01 21
43,68,22,2020-01-01 21
43,72,22,2020-01-01 21
43,78,22,2020-01-01 21
43,89,22,2020-01-01 21
43,115,22,2020-01-01 21
43,140,22,2020-01-01 21
46,63,22,2020-01-01 21
47,55,22,2020-01-01 21
47,64,22,2020-01-01 21
47,95,22,2020-01-01 21
47,110,22,2020-01-01 21
48,130,22,2020-01-01 21
49,130,22,2020-01-01 21
50,58,22,2020-01-01 21
50,64,22,2020-01-01 21
50,101,22,2020-01-01 21
50,138,22,2020-01-01 21
50,139,22,2020-01-01 21
50,143,22,2020-01-01 21
51,94,22,2020-01-01 21
51,101,22,2020-01-01 21
52,77,22,2020-01-01 21
53,64,22,2020-01-01 21
53,77,22,2020-01-01 21
53,110,22,2020-01-01 21
54,67,22,2020-01-01 21
57,112,22,2020-01-01 21
58,77,22,2020-01-01 21
58,81,22,2020-01-01 21
58,106,22,2020-01-01 21
58,110,22,2020-01-01 21
58,113,22,2020-01-01 21
58,143,22,2020-01-01 21
59,143,22,2020-01-01 21
60,128,22,2020-01-01 21
63,66,22,2020-01-01 21
63,88,22,2020-01-01 21
64,65,22,2020-01-01 21
64,92,22,2020-01-01 21
64,93,22,2020-01-01 21
64,110,22,2020-01-01 21
64,111,22,2020-01-01 21
64,134,22,2020-01-01 21
65,80,22,2020-01-01 21
65,128,22,2020-01-01 21
65,134,22,2020-01-01 21
65,143,22,2020-01-01 21
67,68,22,2020-01-01 21
67,72,22,2020-01-01 21
67,78,22,2020-01-01 21
67,89,22,2020-01-01 21
67,138,22,2020-01-01 21
67,143,22,2020-01-01 21
68,77,22,2020-01-01 21
68,86,22,2020-01-01 21
68,89,22,2020-01-01 21
70,130,22,2020-01-01 21
70,142,22,2020-01-01 21
74,111,22,2020-01-01 21
75,78,22,2020-01-01 21
78,79,22,2020-01-01 21
78,86,22,2020-01-01 21
78,89,22,2020-01-01 21
78,133,22,2020-01-01 21
79,118,22,2020-01-01 21
79,133,22,2020-01-01 21
80,108,22,2020-01-01 21
80,142,22,2020-01-01 21
84,86,22,2020-01-01 21
84,113,22,2020-01-01 21
84,128,22,2020-01-01 21
84,142,22,2020-01-01 21
85,92,22,2020-01-01 21
85,133,22,2020-01-01 21
89,107,22,2020-01-01 21
89,138,22,2020-01-01 21
91,109,22,2020-01-01 21
91,113,22,2020-01-01 21
93,96,22,2020-01-01 21
93,110,22,2020-01-01 21
93,111,22,2020-01-01 21
93,134,22,2020-01-01 21
95,113,22,2020-01-01 21
96,110,22,2020-01-01 21
98,110,22,2020-01-01 21
110,113,22,2020-01-01 21
110,116,22,2020-01-01 21
110,143,22,2020-01-01 21
112,138,22,2020-01-01 21
127,139,22,2020-01-01 21
130,142,22,2020-01-01 21
133,138,22,2020-01-01 21
135,142,22,2020-01-01 21
137,144,22,2020-01-01 21
2,107,23,2020-01-01 22
3,66,23,2020-01-01 22
4,116,23,2020-01-01 22
7,45,23,2020-01-01 22
7,50,23,2020-01-01 22
7,64,23,2020-01-01 22
7,138,23,2020-01-01 22
11,13,23,2020-01-01 22
11,58,23,2020-01-01 22
12,65,23,2020-01-01 22
12,109,23,2020-01-01 22
12,134,23,2020-01-01 22
13,49,23,2020-01-01 22
13,109,23,2020-01-01 22
13,113,23,2020-01-01 22
17,58,23,2020-01-01 22
17,95,23,2020-01-01 22
17,110,23,2020-01-01 22
18,109,23,2020-01-01 22
18,128,23,2020-01-01 22
19,107,23,2020-01-01 22
21,77,23,2020-01-01 22
24,89,23,2020-01-01 22
27,67,23,2020-01-01 22
32,138,23,2020-01-01 22
33,130,23,2020-01-01 22
35,130,23,2020-01-01 22
35,136,23,2020-01-01 22
35,142,23,2020-01-01 22
38,81,23,2020-01-01 22
38,106,23,2020-01-01 22
38,130,23,2020-01-01 22
39,47,23,2020-01-01 22
39,55,23,2020-01-01 22
39,93,23,2020-01-01 22
39,95,23,2020-01-01 22
40,64,23,2020-01-01 22
42,52,23,2020-01-01 22
43,53,23,2020-01-01 22
43,63,23,2020-01-01 22
43,67,23,2020-01-01 22
43,68,23,2020-01-01 22
43,72,23,2020-01-01 22
43,78,23,2020-01-01 22
43,89,23,2020-01-01 22
43,115,23,2020-01-01 22
43,140,23,2020-01-01 22
46,63,23,2020-01-01 22
47,55,23,2020-01-01 22
47,64,23,2020-01-01 22
47,95,23,2020-01-01 22
47,110,23,2020-01-01 22
48,130,23,2020-01-01 22
49,130,23,2020-01-01 22
50,58,23,2020-01-01 22
50,64,23,2020-01-01 22
50,101,23,2020-01-01 22
50,138,23,2020-01-01 22
50,139,23,2020-01-01 22
50,143,23,2020-01-01 22
51,94,23,2020-01-01 22
51,101,23,2020-01-01 22
52,77,23,2020-01-01 22
53,64,23,2020-01-01 22
53,77,23,2020-01-01 22
53,110,23,2020-01-01 22
54,58,23,2020-01-01 22
57,112,23,2020-01-01 22
58,77,23,2020-01-01 22
58,81,23,2020-01-01 22
58,106,23,2020-01-01 22
58,110,23,2020-01-01 22
58,112,23,2020-01-01 22
58,113,23,2020-01-01 22
58,143,23,2020-01-01 22
59,143,23,2020-01-01 22
60,128,23,2020-01-01 22
63,66,23,2020-01-01 22
63,88,23,2020-01-01 22
64,65,23,2020-01-01 22
64,92,23,2020-01-01 22
64,93,23,2020-01-01 22
64,110,23,2020-01-01 22
64,111,23,2020-01-01 22
64,134,23,2020-01-01 22
65,80,23,2020-01-01 22
65,128,23,2020-01-01 22
65,134,23,2020-01-01 22
65,143,23,2020-01-01 22
67,68,23,2020-01-01 22
67,72,23,2020-01-01 22
67,78,23,2020-01-01 22
67,89,23,2020-01-01 22
67,138,23,2020-01-01 22
67,143,23,2020-01-01 22
68,77,23,2020-01-01 22
68,86,23,2020-01-01 22
68,89,23,2020-01-01 22
70,130,23,2020-01-01 22
70,142,23,2020-01-01 22
74,111,23,2020-01-01 22
75,78,23,2020-01-01 22
78,79,23,2020-01-01 22
78,86,23,2020-01-01 22
78,89,23,2020-01-01 22
78,133,23,2020-01-01 22
79,118,23,2020-01-01 22
79,133,23,2020-01-01 22
80,108,23,2020-01-01 22
80,142,23,2020-01-01 22
84,86,23,2020-01-01 22
84,113,23,2020-01-01 22
84,128,23,2020-01-01 22
84,142,23,2020-01-01 22
85,133,23,2020-01-01 22
89,107,23,2020-01-01 22
89,138,23,2020-01-01 22
91,109,23,2020-01-01 22
91,113,23,2020-01-01 22
93,96,23,2020-01-01 22
93,110,23,2020-01-01 22
93,111,23,2020-01-01 22
93,134,23,2020-01-01 22
95,113,23,2020-01-01 22
96,110,23,2020-01-01 22
98,110,23,2020-01-01 22
110,113,23,2020-01-01 22
110,116,23,2020-01-01 22
110,143,23,2020-01-01 22
112,138,23,2020-01-01 22
127,139,23,2020-01-01 22
130,142,23,2020-01-01 22
133,138,23,2020-01-01 22
135,142,23,2020-01-01 22
137,144,23,2020-01-01 22
2,107,24,2020-01-01 23
3,66,24,2020-01-01 23
4,116,24,2020-01-01 23
7,45,24,2020-01-01 23
7,50,24,2020-01-01 23
7,64,24,2020-01-01 23
9,110,24,2020-01-01 23
11,13,24,2020-01-01 23
11,58,24,2020-01-01 23
12,65,24,2020-01-01 23
12,109,24,2020-01-01 23
12,134,24,2020-01-01 23
13,49,24,2020-01-01 23
14,110,24,2020-01-01 23
17,58,24,2020-01-01 23
17,95,24,2020-01-01 23
17,110,24,2020-01-01 23
18,32,24,2020-01-01 23
18,109,24,2020-01-01 23
18,128,24,2020-01-01 23
19,107,24,2020-01-01 23
21,77,24,2020-01-01 23
24,89,24,2020-01-01 23
24,134,24,2020-01-01 23
27,67,24,2020-01-01 23
32,138,24,2020-01-01 23
33,114,24,2020-01-01 23
33,130,24,2020-01-01 23
35,130,24,2020-01-01 23
35,136,24,2020-01-01 23
35,142,24,2020-01-01 23
38,81,24,2020-01-01 23
38,106,24,2020-01-01 23
38,130,24,2020-01-01 23
39,47,24,2020-01-01 23
39,55,24,2020-01-01 23
39,93,24,2020-01-01 23
39,95,24,2020-01-01 23
40,64,24,2020-01-01 23
42,52,24,2020-01-01 23
43,53,24,2020-01-01 23
43,63,24,2020-01-01 23
43,67,24,2020-01-01 23
43,68,24,2020-01-01 23
43,72,24,2020-01-01 23
43,78,24,2020-01-01 23
43,89,24,2020-01-01 23
43,115,24,2020-01-01 23
43,140,24,2020-01-01 23
46,55,24,2020-01-01 23
46,63,24,2020-01-01 23
47,55,24,2020-01-01 23
47,64,24,2020-01-01 23
47,95,24,2020-01-01 23
47,110,24,2020-01-01 23
48,130,24,2020-01-01 23
49,130,24,2020-01-01 23
50,58,24,2020-01-01 23
50,64,24,2020-01-01 23
50,139,24,2020-01-01 23
50,143,24,2020-01-01 23
51,94,24,2020-01-01 23
51,101,24,2020-01-01 23
52,77,24,2020-01-01 23
53,64,24,2020-01-01 23
53,77,24,2020-01-01 23
53,110,24,2020-01-01 23
54,58,24,2020-01-01 23
55,63,24,2020-01-01 23
55,110,24,2020-01-01 23
57,112,24,2020-01-01 23
58,77,24,2020-01-01 23
58,81,24,2020-01-01 23
58,106,24,2020-01-01 23
58,110,24,2020-01-01 23
58,112,24,2020-01-01 23
58,113,24,2020-01-01 23
58,143,24,2020-01-01 23
59,143,24,2020-01-01 23
60,128,24,2020-01-01 23
63,66,24,2020-01-01 23
63,88,24,2020-01-01 23
63,95,24,2020-01-01 23
63,110,24,2020-01-01 23
64,65,24,2020-01-01 23
64,93,24,2020-01-01 23
64,110,24,2020-01-01 23
64,111,24,2020-01-01 23
64,134,24,2020-01-01 23
65,80,24,2020-01-01 23
65,128,24,2020-01-01 23
65,134,24,2020-01-01 23
65,143,24,2020-01-01 23
67,68,24,2020-01-01 23
67,72,24,2020-01-01 23
67,78,24,2020-01-01 23
67,89,24,2020-01-01 23
67,138,24,2020-01-01 23
67,143,24,2020-01-01 23
68,77,24,2020-01-01 23
68,86,24,2020-01-01 23
68,89,24,2020-01-01 23
70,130,24,2020-01-01 23
70,142,24,2020-01-01 23
75,78,24,2020-01-01 23
78,79,24,2020-01-01 23
78,86,24,2020-01-01 23
78,89,24,2020-01-01 23
78,133,24,2020-01-01 23
79,118,24,2020-01-01 23
79,133,24,2020-01-01 23
80,108,24,2020-01-01 23
80,142,24,2020-01-01 23
84,86,24,2020-01-01 23
84,128,24,2020-01-01 23
84,142,24,2020-01-01 23
85,133,24,2020-01-01 23
89,107,24,2020-01-01 23
89,138,24,2020-01-01 23
91,109,24,2020-01-01 23
91,113,24,2020-01-01 23
93,96,24,2020-01-01 23
93,110,24,2020-01-01 23
93,111,24,2020-01-01 23
93,134,24,2020-01-01 23
95,113,24,2020-01-01 23
95,114,24,2020-01-01 23
96,110,24,2020-01-01 23
98,110,24,2020-01-01 23
110,113,24,2020-01-01 23
110,116,24,2020-01-01 23
110,143,24,2020-01-01 23
112,138,24,2020-01-01 23
127,139,24,2020-01-01 23
130,142,24,2020-01-01 23
133,138,24,2020-01-01 23
135,142,24,2020-01-01 23
137,144,24,2020-01-01 23
2,107,25,2020-01-02 00
3,66,25,2020-01-02 00
4,116,25,2020-01-02 00
6,95,25,2020-01-02 00
9,110,25,2020-01-02 00
11,13,25,2020-01-02 00
11,58,25,2020-01-02 00
12,65,25,2020-01-02 00
12,95,25,2020-01-02 00
12,109,25,2020-01-02 00
12,128,25,2020-01-02 00
12,134,25,2020-01-02 00
13,49,25,2020-01-02 00
14,110,25,2020-01-02 00
17,58,25,2020-01-02 00
17,95,25,2020-01-02 00
17,110,25,2020-01-02 00
18,32,25,2020-01-02 00
18,109,25,2020-01-02 00
18,128,25,2020-01-02 00
19,107,25,2020-01-02 00
21,77,25,2020-01-02 00
24,89,25,2020-01-02 00
24,134,25,2020-01-02 00
27,67,25,2020-01-02 00
32,116,25,2020-01-02 00
32,138,25,2020-01-02 00
33,114,25,2020-01-02 00
33,130,25,2020-01-02 00
35,95,25,2020-01-02 00
35,130,25,2020-01-02 00
35,136,25,2020-01-02 00
35,142,25,2020-01-02 00
37,93,25,2020-01-02 00
38,81,25,2020-01-02 00
38,106,25,2020-01-02 00
38,130,25,2020-01-02 00
39,47,25,2020-01-02 00
39,55,25,2020-01-02 00
39,93,25,2020-01-02 00
39,95,25,2020-01-02 00
40,64,25,2020-01-02 00
42,52,25,2020-01-02 00
43,47,25,2020-01-02 00
43,53,25,2020-01-02 00
43,63,25,2020-01-02 00
